SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10010817,Beniakariaguda,Beniakariaguda,0441,28,10010810,
10010818,Bhatikote,Bhatikote,0441,28,47901,427715
10010819,Bamini,Bamini,0441,28,47901,427715
10010820,Dhanadongri,Dhanadongri,0441,28,47901,427715
10010822,Bamandeiguda,Bamandeiguda,0441,28,47901,427715
10010823,Kartiaguda,Kartiaguda,0441,28,47901,427715
10010824,Jamuguda,Jamuguda,0441,28,0,
10010830,Nuaguda,Nuaguda,0441,28,0,
10010832,Badaantarsing,Badaantarsing,0355,20,0,
10010833,Sanaataarsingh,Sanaataarsingh,0355,20,0,
10010834,Oyaa,Oyaa,0355,20,0,
10010835,Elasaracolony,Elasaracolony,0355,20,0,
10010836,Balada,Balada,0355,20,0,
10010837,K.K. Singh,K.K. Singh,0355,20,0,
10010838,Tallasahi,Tallasahi,0355,20,0,
10010839,Gotasahi,Gotasahi,0355,20,0,
10010840,Tamaranga,Tamaranga,0355,20,0,
10010841,Bhalliasahi,Bhalliasahi,0355,20,0,
10010842,Kinnoda,Kinnoda,0355,20,0,
10010843,Langasahi,Langasahi,0355,20,0,
10010845,Betarsingh,Betarsingh,0355,20,0,
10010846,Gatida,Gatida,0355,20,0,
10010847,Swyaba,Swyaba,0355,20,0,
10010848,Taraling,Taraling,0355,20,0,
10010849,Underghai,Underghai,0355,20,0,
10010850,Sanadeula,Sanadeula,0355,20,0,
10010851,Badadeula,Badadeula,0355,20,0,
10010852,Dakasahi,Dakasahi,0355,20,0,
10010853,Bengasahi,Bengasahi,0355,20,0,
10010854,Chamundia,Chamundia,0355,20,0,
10010855,Amarangi,Amarangi,0355,20,0,
10010856,Loba,Loba,0355,20,0,
10010857,Burungi,Burungi,0355,20,0,
10010858,Tumbo,Tumbo,0355,20,0,
10010859,Arseling,Arseling,0355,20,0,
10010860,Tereba,Tereba,0355,20,0,
10010861,Chitrango,Chitrango,0355,20,0,
10010862,Madhaba1,Madhaba1,0355,20,0,
10010863,Fursund,Fursund,0406,25,42432,422229
10010864,Durgaprasad,Durgaprasad,0245,14,0,
10010865,Rampa,Rampa,0245,14,0,
10010866,Dhauramara,Dhauramara,0245,14,0,
10010867,Khamar,Khamar,0245,14,0,
10010868,Subarnapur,Subarnapur,0245,14,0,
10010869,Raghunathpur,Raghunathpur,0245,14,0,
10010870,Khandiabandha,Khandiabandha,0245,14,0,
10010871,Anla,Anla,0245,14,0,
10010872,Barahata,Barahata,0245,14,0,
10010873,Sundarpada,Sundarpada,0245,14,0,
10010876,Harihans,Harihans,0164,9,15209,395288
10010878,Panisahi,Panisahi,0164,9,15209,395288
10010879,Jamuna Duri Matha,Jamuna Duri Matha,0164,9,15209,395288
10010880,Guali Krushna Nagar,Guali Krushna Nagar,0164,9,15209,395288
10010881,Jaganathsahi,Jaganathsahi,0164,9,15209,395288
10010882,Chak Dhanmandal,Chak Dhanmandal,0228,13,21823,401660
10010883,Dehuriguda,Dehuriguda,0228,13,21796,401633
10010884,rajamguda,rajamguda,0459,29,0,
10010885,Taliaguda,Taliaguda,0459,29,0,
10010886,Karlapadar,Karlapadar,0459,29,0,
10010887,Padeiguda,Padeiguda,0459,29,0,
10010889,Phatapadar,Phatapadar,0459,29,0,
10010890,Kharibeda,Kharibeda,0459,29,0,
10010891,Dhanibalasa,Dhanibalasa,0459,29,0,
10010892,Ganziaguda,Ganziaguda,0459,29,0,
10010893,Jhaliaguda,Jhaliaguda,0459,29,0,
10010894,Damunijhali,Damunijhali,0459,29,0,
10010895,Teligarh,Teligarh,0228,13,21813,401650
10010896,Bharbil,Bharbil,0164,9,15199,395278
10010897,Kantania,Kantania,0228,13,21813,401650
10010898,Brahmanipala,Brahmanipala,0164,9,15199,395278
10010899,Olatapur,Olatapur,0164,9,15199,395278
10010900,Kandenjharia,Kandenjharia,0406,25,10009197,
10010901,Pandarbatia,Pandarbatia,0164,9,15196,395275
10010902,Laxmisahi,Laxmisahi,0230,13,21576,401965
10010903,Kalamahal,Kalamahal,0230,13,21576,401965
10010904,Laxminarayan Sahi-I,Laxminarayan Sahi-I,0230,13,21576,401965
10010905,Laxminarayan Sahi-II,Laxminarayan Sahi-II,0230,13,21576,401965
10010906,Girliput,Girliput,0459,29,0,
10010908,Totguda,Totguda,0459,29,0,
10010909,Debaguda,Debaguda,0459,29,0,
10010910,Gadiaguda,Gadiaguda,0459,29,0,
10010911,Daliaguda,Daliaguda,0459,29,0,
10010912,Ucchalaguda,Ucchalaguda,0459,29,0,
10010913,Gorduguda,Gorduguda,0459,29,0,
10010914,R.Majhiguda,R.Majhiguda,0459,29,0,
10010915,Pottruguda,Pottruguda,0459,29,0,
10010916,Ainlapada,Ainlapada,0406,25,42444,422241
10010918,Sarukunda,Sarukunda,0459,29,0,
10010919,Kehiguda,Kehiguda,0459,29,0,
10010920,Nathaguada,Nathaguada,0459,29,0,
10010921,Khangariguda,Khangariguda,0459,29,0,
10010922,Bhatiguda,Bhatiguda,0459,29,0,
10010923,Nagiaguda,Nagiaguda,0459,29,0,
10010924,Analaguda,Analaguda,0459,29,0,
10010925,Sargiguda,Sargiguda,0459,29,0,
10010926,Hharibhata,Hharibhata,0459,29,0,
10010927,Gundriguda,Gundriguda,0459,29,0,
10010929,Punjipada,Punjipada,0406,25,42412,422209
10010930,Baidpada,Baidpada,0406,25,42364,422161
10010931,Dhanarauni,Dhanarauni,0459,29,0,
10010932,Kosapakna,Kosapakna,0459,29,0,
10010933,Banuaguda,Banuaguda,0459,29,0,
10010934,Bhatiguda,Bhatiguda,0459,29,0,
10010935,Dainichana,Dainichana,0459,29,0,
10010936,Amapada,Amapada,0459,29,0,
10010937,Uldanput,Uldanput,0459,29,0,
10010938,Katraguda,Katraguda,0459,29,0,
10010939,Bijapada,Bijapada,0459,29,0,
10010940,Bhaliapadar,Bhaliapadar,0459,29,0,
10010941,T.Mankidi,T.Mankidi,0459,29,0,
10010942,U.Mankidi,U.Mankidi,0459,29,0,
10010943,Darkaguda,Darkaguda,0459,29,0,
10010944,Semilipadar,Semilipadar,0459,29,0,
10010945,Gendraguda,Gendraguda,0459,29,0,
10010946,Ghaantapada,Ghaantapada,0459,29,0,
10010947,Amitiguda,Amitiguda,0459,29,0,
10010948,Mangalabanka,Mangalabanka,0164,9,15197,395276
10010949,Bandhasahi,Bandhasahi,0164,9,15197,395276
10010950,Bhandaripada,Bhandaripada,0164,9,15197,395276
10010951,Chhalo,Chhalo,0164,9,15192,395270
10010952,Mahara-1,Mahara-1,0164,9,15193,395271
10010953,Kharimahara-2,Kharimahara-2,0164,9,15193,395271
10010954,Ghatasahi,Ghatasahi,0164,9,15193,395271
10010955,Sindhimundi,Sindhimundi,0459,29,0,
10010958,Gyokhari,Gyokhari,0459,29,0,
10010959,Rajuguda,Rajuguda,0459,29,0,
10010960,Bairageguda,Bairageguda,0459,29,0,
10010961,P.Maliguda,P.Maliguda,0459,29,0,
10010962,Bharuaabadi,Bharuaabadi,0459,29,0,
10010963,Routguda,Routguda,0459,29,0,
10010964,Gendraguda,Gendraguda,0459,29,0,
10010965,Bhatiguda,Bhatiguda,0459,29,0,
10010967,K.maliguda,K.maliguda,0459,29,0,
10010968,M.Maliguda,M.Maliguda,0459,29,0,
10010969,Pandriguda,Pandriguda,0459,29,0,
10010970,Kaliaguda,Kaliaguda,0459,29,0,
10010971,Kuruguda,Kuruguda,0459,29,0,
10010972,T.Pami,T.Pami,0459,29,0,
10010973,U.Pami,U.Pami,0459,29,0,
10010974,Kabruguda,Kabruguda,0459,29,0,
10010975,Hatiguda,Hatiguda,0459,29,0,
10010976,Banabag,Banabag,0164,9,15205,395284
10010977,Mathsahi,Mathsahi,0164,9,15205,395284
10010978,Pangatasasan,Pangatasasan,0164,9,15205,395284
10010979,Tinigharia,Tinigharia,0164,9,15205,395284
10010980,Sanbad,Sanbad,0164,9,15206,395285
10010981,Upper Astak,Upper Astak,0164,9,15207,395286
10010982,Talaastak,Talaastak,0164,9,15207,395286
10010983,Lokanathpur,Lokanathpur,0164,9,15207,395286
10010984,Analdihi,Analdihi,0164,9,15207,395286
10010985,Nuasahi,Nuasahi,0164,9,15207,395286
10010986,Salapguda,Salapguda,0459,29,0,
10010987,Tareisahi,Tareisahi,0164,9,15203,395282
10010988,Sailo,Sailo,0164,9,15203,395282
10010989,ABC Patana,ABC Patana,0164,9,15203,395282
10010991,Kankadabhata,Kankadabhata,0459,29,0,
10010992,Mantriguda,Mantriguda,0459,29,0,
10010993,Lemaladi,Lemaladi,0459,29,0,
10010994,Ghosayalaguda,Ghosayalaguda,0459,29,0,
10010995,Mankadabeda,Mankadabeda,0459,29,0,
10010996,Matikhalaguda,Matikhalaguda,0459,29,0,
10010997,Sipiguda,Sipiguda,0459,29,0,
10010998,Pettaladi,Pettaladi,0459,29,0,
10010999,K.Anadajodi,K.Anadajodi,0459,29,0,
10011000,B.Andajoda,B.Andajoda,0459,29,0,
10011001,Kharsalyaguda,Kharsalyaguda,0459,29,0,
10011002,Bousiaguda,Bousiaguda,0459,29,0,
10011003,Bandhabeda,Bandhabeda,0459,29,0,
10011004,Mirghatkal,Mirghatkal,0164,9,15183,395260
10011005,Juriaguda,Juriaguda,0459,29,0,
10011006,Gulnagar,Gulnagar,0164,9,15183,395260
10011007,Khutuguda,Khutuguda,0459,29,0,
10011008,Kumudabeda,Kumudabeda,0459,29,0,
10011009,Lakhamaliaguda,Lakhamaliaguda,0459,29,0,
10011010,Nayakguda,Nayakguda,0459,29,0,
10011011,Hataguda,Hataguda,0459,29,0,
10011012,Mauliguda,Mauliguda,0459,29,0,
10011013,Ratalayaguda,Ratalayaguda,0459,29,0,
10011014,Ektaguda,Ektaguda,0459,29,0,
10011015,Mundaguda,Mundaguda,0459,29,0,
10011016,Kumaguda,Kumaguda,0459,29,0,
10011017,Kandhaguda,Kandhaguda,0459,29,0,
10011018,Jhaliaguda,Jhaliaguda,0459,29,0,
10011019,Similiguda,Similiguda,0459,29,0,
10011020,Dakralguda,Dakralguda,0459,29,0,
10011021,Bankasahi,Bankasahi,0164,9,15198,395277
10011022,Biradia,Biradia,0245,14,0,
10011023,Khupasahi,Khupasahi,0164,9,15198,395277
10011025,Ambanali,Ambanali,0245,14,0,
10011026,Kadua,Kadua,0245,14,0,
10011027,Chhanabolua,Chhanabolua,0245,14,0,
10011028,Kauchi,Kauchi,0245,14,0,
10011030,Banasing,Banasing,0245,14,0,
10011031,Sukuliaguda,Sukuliaguda,0441,28,10010804,
10011032,Bhagatguda,Bhagatguda,0441,28,10010804,
10011033,pendren,pendren,0406,25,42426,422223
10011034,Brahmnanguda,Brahmnanguda,0441,28,10010804,
10011035,Pasi Banasing,Pasi Banasing,0245,14,0,
10011036,Naikguda,Naikguda,0441,28,10010804,
10011037,P.khaira,P.khaira,0441,28,10010804,
10011039,Rebidi,Rebidi,0406,25,42362,422159
10011041,Khorikiaguda,Khorikiaguda,0441,28,47944,427757
10011042,Bhagatguda patri,Bhagatguda patri,0441,28,47944,427757
10011046,Kandhaguda,Kandhaguda,0441,28,47944,427757
10011048,Dhanpariaguda,Dhanpariaguda,0459,29,0,
10011049,D.Nayakguda,D.Nayakguda,0459,29,0,
10011055,Madhabolua,Madhabolua,0245,14,0,
10011056,Hundibhata,Hundibhata,0459,29,0,
10011057,Nuapada,Nuapada,0245,14,0,
10011059,Nuagarh,Nuagarh,0245,14,0,
10011060,Radhadeipur,Radhadeipur,0245,14,0,
10011061,Jogbhata,Jogbhata,0406,25,42377,422174
10011062,Durkaguda,Durkaguda,0459,29,0,
10011064,Tagniguda,Tagniguda,0459,29,0,
10011065,Saruguda,Saruguda,0459,29,0,
10011066,Harinayakgud,Harinayakgud,0459,29,0,
10011067,Kaukiaguda,Kaukiaguda,0459,29,0,
10011068,Sundhiguda,Sundhiguda,0459,29,0,
10011069,Masiaguda,Masiaguda,0459,29,0,
10011070,Gharlisguda,Gharlisguda,0459,29,0,
10011071,Kathabeda,Kathabeda,0459,29,0,
10011072,Vaw Tola,Vaw Tola,0069,5,0,
10011073,Janguda,Janguda,0459,29,0,
10011074,Amo Tola,Amo Tola,0069,5,0,
10011075,Adyanguda,Adyanguda,0459,29,0,
10011076,Chuti Tola,Chuti Tola,0069,5,0,
10011077,Jharadeben,Jharadeben,0069,5,0,
10011079,Khairpadar,Khairpadar,0406,25,42437,422234
10011080,W. N. 5,W. N. 5,0069,5,0,
10011081,W. N. 13,W. N. 13,0069,5,0,
10011083,Bad Sunaparbat,Bad Sunaparbat,0069,5,0,
10011084,Thipakhol,Thipakhol,0406,25,10011079,
10011085,Nasalapur,Nasalapur,0164,9,15182,395259
10011086,Oram pada,Oram pada,0069,5,0,
10011087,Banaguda,Banaguda,0458,29,50274,429144
10011088,Bhadraguda,Bhadraguda,0458,29,50274,429144
10011090,Raikundura,Raikundura,0458,29,50274,429144
10011091,Adriaguda,Adriaguda,0458,29,50274,429144
10011092,Chigudaguda,Chigudaguda,0458,29,50274,429144
10011093,Baunsiaguda,Baunsiaguda,0458,29,50274,429144
10011095,Bhondia,Bhondia,0441,28,47901,427715
10011096,Silokguda,Silokguda,0441,28,47901,427715
10011097,Sekdaguda,Sekdaguda,0441,28,47901,427715
10011098,Lohrasilakguda,Lohrasilakguda,0441,28,47901,427715
10011100,Kharki,Kharki,0441,28,47901,427715
10011101,Tabapadar,Tabapadar,0458,29,50254,429124
10011103,Ghadangaguda,Ghadangaguda,0458,29,50254,429124
10011105,Mankidiguda,Mankidiguda,0458,29,50254,429124
10011107,Pillo,Pillo,0164,9,15186,395263
10011108,Dillosasan,Dillosasan,0164,9,15186,395263
10011109,Jeeraguda,Jeeraguda,0458,29,50254,429124
10011110,Katinikund,Katinikund,0458,29,50254,429124
10011111,Bhajiguda,Bhajiguda,0458,29,50254,429124
10011112,Chatriguda,Chatriguda,0458,29,50254,429124
10011114,Kaliakada,Kaliakada,0458,29,50254,429124
10011115,Sinajpur,Sinajpur,0164,9,15186,395263
10011116,Majurguda,Majurguda,0458,29,50254,429124
10011117,Kandhaguda,Kandhaguda,0458,29,50254,429124
10011118,Dasirisahi,Dasirisahi,0448,29,0,
10011119,Saralaguda,Saralaguda,0458,29,50254,429124
10011120,Raghunathpur,Raghunathpur,0355,20,0,
10011121,M.N.Guda,M.N.Guda,0459,29,0,
10011122,Belaguda,Belaguda,0459,29,0,
10011125,Dumurijholi,Dumurijholi,0459,29,0,
10011126,Ghatitala,Ghatitala,0355,20,0,
10011128,Sindhiba,Sindhiba,0355,20,0,
10011129,Jhadiguda,Jhadiguda,0459,29,0,
10011130,Kuarmunda,Kuarmunda,0061,5,0,
10011131,Badamundisahi,Badamundisahi,0355,20,0,
10011133,Ameda,Ameda,0355,20,0,
10011134,Rauliguda/Pandaguda,Rauliguda/Pandaguda,0459,29,0,
10011135,Naikenbahal,Naikenbahal,0061,5,0,
10011136,Gamarbeda,Gamarbeda,0459,29,0,
10011137,Bhatitola,Bhatitola,0061,5,0,
10011138,Kintisahi,Kintisahi,0355,20,0,
10011139,Kadmpadar,Kadmpadar,0459,29,0,
10011141,Boreiguda,Boreiguda,0459,29,0,
10011142,Arutango,Arutango,0355,20,0,
10011143,Jallango,Jallango,0355,20,0,
10011144,Kadambatal,Kadambatal,0355,20,0,
10011146,Nuasahi,Nuasahi,0355,20,0,
10011147,Gopalpur,Gopalpur,0355,20,0,
10011148,Patilida,Patilida,0355,20,0,
10011149,Kadamguda,Kadamguda,0459,29,0,
10011150,Chutiatola,Chutiatola,0062,5,0,
10011151,Jidasahi,Jidasahi,0355,20,0,
10011152,Chingdaguda,Chingdaguda,0459,29,0,
10011153,Kuspariaguda,Kuspariaguda,0459,29,0,
10011154,Barnallo,Barnallo,0355,20,0,
10011155,Kaliajholi,Kaliajholi,0459,29,0,
10011156,Sisiaguda,Sisiaguda,0459,29,0,
10011157,Taliaguda,Taliaguda,0459,29,0,
10011158,Bhadodi,Bhadodi,0459,29,0,
10011159,Gunduliaguda,Gunduliaguda,0459,29,0,
10011160,Bhatta,Bhatta,0064,5,0,
10011161,Dalposh,Dalposh,0064,5,0,
10011162,Tungritola,Tungritola,0064,5,0,
10011163,Khadan Tola,Khadan Tola,0064,5,0,
10011164,Jagda School Tola,Jagda School Tola,0064,5,0,
10011165,Gopal Tola,Gopal Tola,0064,5,0,
10011166,Kusumguda,Kusumguda,0459,29,0,
10011167,Madhupur,Madhupur,0274,16,26287,406139
10011168,Bendraguda,Bendraguda,0459,29,0,
10011169,B.kenduguda,B.kenduguda,0459,29,0,
10011170,P.Bhejahandi,P.Bhejahandi,0458,29,50278,429148
10011171,B.Majhiguda,B.Majhiguda,0459,29,0,
10011172,Turanjajaba,Turanjajaba,0459,29,0,
10011173,N.Bhejahandi,N.Bhejahandi,0458,29,50278,429148
10011174,Kthalapadar,Kthalapadar,0459,29,0,
10011175,Manaliguda,Manaliguda,0458,29,50278,429148
10011176,R S Colony A,R S Colony A,0064,5,0,
10011178,R S Colony B,R S Colony B,0064,5,0,
10011179,Sundiguda,Sundiguda,0458,29,50278,429148
10011180,Khualalguda,Khualalguda,0459,29,0,
10011182,Makadaguda,Makadaguda,0458,29,50278,429148
10011183,m.Colony,m.Colony,0459,29,0,
10011185,P.Bedapaunsi,P.Bedapaunsi,0458,29,50278,429148
10011188,M.Kenduguda,M.Kenduguda,0459,29,0,
10011189,Lepaguda,Lepaguda,0459,29,0,
10011190,Jabagam,Jabagam,0458,29,50279,429149
10011191,Banabeda,Banabeda,0459,29,0,
10011192,Karanguda,Karanguda,0458,29,50279,429149
10011193,Meria marga,Meria marga,0448,29,0,
10011194,Udalguda,Udalguda,0459,29,0,
10011195,Ch Sundiguda,Ch Sundiguda,0458,29,50279,429149
10011196,Gatanguda,Gatanguda,0459,29,0,
10011198,Daliapadar,Daliapadar,0459,29,0,
10011199,Khangarpar,Khangarpar,0459,29,0,
10011200,Gumarbeda,Gumarbeda,0459,29,0,
10011201,Karanjasahi,Karanjasahi,0355,20,0,
10011202,Karan Sahi,Karan Sahi,0448,29,0,
10011203,Dalbhata,Dalbhata,0459,29,0,
10011204,Dalei Sahi,Dalei Sahi,0448,29,0,
10011205,Ranjansahi,Ranjansahi,0355,20,0,
10011207,Parajaguda,Parajaguda,0458,29,50279,429149
10011208,Main Road,Main Road,0448,29,0,
10011209,Mahulapada,Mahulapada,0355,20,0,
10011211,Deulaguda,Deulaguda,0448,29,0,
10011212,Baraguda,Baraguda,0459,29,0,
10011213,Musaljaba,Musaljaba,0458,29,50279,429149
10011214,Jhirpani A,Jhirpani A,0064,5,0,
10011215,Khadiabasti,Khadiabasti,0064,5,0,
10011216,S.Kenduguda,S.Kenduguda,0448,29,0,
10011217,Samarathguda,Samarathguda,0458,29,50279,429149
10011218,Jhariabasti,Jhariabasti,0064,5,0,
10011219,Dome Basti,Dome Basti,0064,5,0,
10011220,Fundaguda,Fundaguda,0448,29,0,
10011221,Church Tola,Church Tola,0064,5,0,
10011222,Main Road - II,Main Road - II,0448,29,0,
10011223,Ladibandaguda,Ladibandaguda,0458,29,50279,429149
10011224,Pumphouse Tola,Pumphouse Tola,0064,5,0,
10011225,Hatapada,Hatapada,0448,29,0,
10011226,Market Tola,Market Tola,0064,5,0,
10011227,Phuphugaon,Phuphugaon,0458,29,50279,429149
10011228,Pailu Sahi,Pailu Sahi,0448,29,0,
10011229,ITI Tola,ITI Tola,0064,5,0,
10011230,Singipur,Singipur,0355,20,0,
10011231,Khataguda,Khataguda,0458,29,50279,429149
10011232,Medica/Tah col,Medica/Tah col,0448,29,0,
10011233,Balarampur,Balarampur,0355,20,0,
10011234,santoshpur,santoshpur,0355,20,30430,410184
10011235,Kansaribasti Tola,Kansaribasti Tola,0064,5,0,
10011236,Kadalaguda,Kadalaguda,0458,29,50279,429149
10011237,Dulaguda Road,Dulaguda Road,0448,29,0,
10011238,Pegada,Pegada,0355,20,0,
10011239,Jhirpani C,Jhirpani C,0064,5,0,
10011240,M.K.Marga,M.K.Marga,0448,29,0,
10011241,Sorada,Sorada,0355,20,0,
10011242,Mundariguda,Mundariguda,0458,29,50279,429149
10011243,Kisan Basti,Kisan Basti,0064,5,0,
10011244,P.Borigumma,P.Borigumma,0448,29,0,
10011245,Dalimbapur,Dalimbapur,0355,20,0,
10011246,Mundry Basti,Mundry Basti,0064,5,0,
10011247,Bariaguda,Bariaguda,0458,29,50279,429149
10011248,Barangguda,Barangguda,0448,29,0,
10011250,Kantajharbasti,Kantajharbasti,0064,5,0,
10011251,Amidiguda,Amidiguda,0448,29,0,
10011252,Akhotaguda,Akhotaguda,0458,29,50279,429149
10011253,Dimbrijhulli,Dimbrijhulli,0355,20,0,
10011254,Tulasi Tola,Tulasi Tola,0064,5,0,
10011255,Mulligumma,Mulligumma,0355,20,0,
10011256,Bangalaguda,Bangalaguda,0448,29,0,
10011257,Kumbhar Tola,Kumbhar Tola,0064,5,0,
10011258,Murkuda,Murkuda,0355,20,0,
10011259,Christ Tola,Christ Tola,0064,5,0,
10011260,Paraja /Mill Sahi,Paraja /Mill Sahi,0448,29,0,
10011262,Talamurkuda,Talamurkuda,0355,20,0,
10011263,Acharya Colony,Acharya Colony,0064,5,0,
10011264,Bhudan colony,Bhudan colony,0448,29,0,
10011265,Munisingh,Munisingh,0355,20,0,
10011266,Desariguda,Desariguda,0458,29,50304,429174
10011267,Hgumuriaguda,Hgumuriaguda,0448,29,0,
10011268,Jhilimili  B,Jhilimili  B,0448,29,0,
10011269,Butuguda,Butuguda,0458,29,50304,429174
10011270,UKP,UKP,0448,29,0,
10011271,Chikimiaguda,Chikimiaguda,0458,29,50304,429174
10011272,Drugapur,Drugapur,0274,16,26324,406176
10011273,Dindaraja,Dindaraja,0448,29,0,
10011274,Balaguda,Balaguda,0458,29,50304,429174
10011275,Abeiguda,Abeiguda,0458,29,50304,429174
10011276,Tangisagi,Tangisahi,0274,16,26275,406127
10011278,Bhalukhai,Bhalukhai,0274,16,26275,406127
10011279,Jhadagam,Jhadagam,0458,29,50304,429174
10011280,Kurkuti,Kurkuti,0448,29,0,
10011281,Udaliaguda,Udaliaguda,0458,29,50300,429170
10011282,Gonusalguda,Gonusalguda,0458,29,50300,429170
10011283,Salio,Salio,0189,11,18135,398299
10011284,Hantalguda,Hantalguda,0458,29,50300,429170
10011285,Lanjiaguda,Lanjiaguda,0448,29,0,
10011286,Berhampur,Berhampur,0189,11,18088,398252
10011287,Moniguda,Moniguda,0448,29,0,
10011288,Ghosaghara,Ghosaghara,0189,11,18088,398252
10011289,Kuanarbedi,Kuanarbedi,0189,11,18088,398252
10011290,Dumarjodi (No data entry),Dumarjodi (No data entry),0448,29,0,
10011291,Sovapat,Sovapat,0189,11,18088,398252
10011294,Bhatiguda,Bhatiguda,0458,29,50300,429170
10011295,Debagram,Debagram,0189,11,18184,398348
10011296,Pariadhanga,Pariadhanga,0189,11,18184,398348
10011298,Lachnaguda,Lachnaguda,0458,29,50300,429170
10011299,Baliguda,Amtiaguda,Baliguda,Amtiaguda,0448,29,0,
10011301,Chiliguda,Chiliguda,0458,29,50300,429170
10011304,Pipalguda,Pipalguda,0458,29,50300,429170
10011306,Kantamunda,Kantamunda,0074,5,0,
10011307,Murgaguda,Murgaguda,0448,29,0,
10011308,Dabuguda,Dabuguda,0448,29,0,
10011309,Garadamalla,Garadamalla,0189,11,18183,398347
10011312,Keutpal,Keutpal,0189,11,18183,398347
10011313,Pakanaguda,Pakanaguda,0458,29,50300,429170
10011314,Kodaguda,Kodaguda,0448,29,0,
10011315,Ghodadia,Ghodadia,0189,11,18183,398347
10011316,Guchaguda,Rabanguda,Indira colony,Guchaguda,Rabanguda,Indira colony,0448,29,0,
10011317,Hatioda,Hatioda,0074,5,0,
10011318,Kanjiakana,Kanjiakana,0189,11,18183,398347
10011320,Kanpara,Kanpara,0189,11,18183,398347
10011321,Kusumtola,Kusumtola,0074,5,0,
10011322,Sargigarh,Sargigarh,0074,5,0,
10011323,Nuhundi,Nuhundi,0189,11,18194,398358
10011324,Ergeda,Ergeda,0074,5,0,
10011326,Raniberna,Raniberna,0074,5,0,
10011327,Kendughati,Kendughati,0074,5,0,
10011329,Desariguda,Desariguda,0458,29,50240,429110
10011331,Singitalia,Singitalia,0189,11,18254,398418
10011332,ARNAPURNA DHOBA PADA,ARNAPURNA DHOBA PADA,0404,25,42174,421971
10011335,Kurubenga,Kurubenga,0274,16,26374,406226
10011336,Khankarapur,Khankarapur,0189,11,18071,398235
10011337,Sisodihi,Sisodihi,0074,5,0,
10011338,Kantabahal,Kantabahal,0074,5,0,
10011339,Tangiaguda,Tangiaguda,0458,29,50240,429110
10011340,Dahichur,Dahichur,0074,5,0,
10011341,Bhagabansidhal,Bhagabansidhal,0189,11,18075,398239
10011342,Rajabasa,Rajabasa,0074,5,0,
10011343,Bandkaguda,Bandkaguda,0458,29,50240,429110
10011345,Parajaguda,Parajaguda,0448,29,0,
10011346,Baigeni,Baigeni,0189,11,18057,398221
10011347,Kumuluguda,Kumuluguda,0458,29,50240,429110
10011348,Jodabandha,Jodabandha,0074,5,0,
10011349,Darudipi,Darudipi,0274,16,26339,406191
10011350,Kucheita,Kucheita,0074,5,0,
10011351,Banki,Banki,0074,5,0,
10011353,Bhulta,Bhulta,0074,5,0,
10011355,Chancharaguda,Chancharaguda,0458,29,50240,429110
10011356,Fatahandi,Fatahandi,0448,29,0,
10011358,Kumudaguda,Kumudaguda,0448,29,0,
10011360,Tamra,Tamra,0074,5,0,
10011362,Regama,Regama,0355,20,0,
10011363,Jhirpani,Jhirpani,0074,5,0,
10011364,Balipatna,Balipatna,0189,11,18250,398414
10011365,Sindhibhatta,Sindhibhatta,0458,29,50240,429110
10011367,Malinibhata,Malinibhata,0448,29,0,
10011368,Jagda,Jagda,0074,5,0,
10011370,S. Laupur,S. Laupur,0355,20,0,
10011371,Pitgoan,Pitgoan,0074,5,0,
10011372,Fulpatna,Fulpatna,0189,11,18249,398413
10011374,P.Anchala,P.Anchala,0448,29,0,
10011375,Gaidega,Gaidega,0074,5,0,
10011380,B.Jhankarguda,B.Jhankarguda,0466,29,0,
10011381,Narendra,Narendra,0074,5,0,
10011382,Indraguda,Indraguda,0458,29,50240,429110
10011383,Turamera,Turamera,0074,5,0,
10011384,S.Jhankarguda,S.Jhankarguda,0466,29,0,
10011386,Jamkanadi,Jamkanadi,0458,29,50240,429110
10011387,Bisipali,Bisipali,0074,5,0,
10011389,Bijadihi,Bijadihi,0074,5,0,
10011390,S. Ambaguda,S. Ambaguda,0466,29,0,
10011391,Jibika,Jibika,0074,5,0,
10011392,Chkarliaguda,Chkarliaguda,0448,29,0,
10011393,K.Guda,K.Guda,0466,29,0,
10011394,Kurdapali,Kurdapali,0074,5,0,
10011395,Padalguda,Padalguda,0466,29,0,
10011396,P.Kundraguda,P.Kundraguda,0448,29,0,
10011398,Jharbeda,Jharbeda,0074,5,0,
10011399,Kapatiguda,Kapatiguda,0466,29,0,
10011400,Kotariguda,Kotariguda,0458,29,50250,429120
10011401,N.Kundraguda,N.Kundraguda,0448,29,0,
